,parcelid,county_code,state,county,tax_rate
570,11202324,6037.0,California,Los Angeles,0.02052137982722575
571,14240014,6059.0,California,Orange,0.011055125
572,13038191,6037.0,California,Los Angeles,0.01169157115914696
574,13889481,6059.0,California,Orange,0.012008263337844004
575,13981470,6059.0,California,Orange,0.010735002702215817
576,12633900,6037.0,California,Los Angeles,0.012606278533208974
577,14241527,6059.0,California,Orange,0.016155361381887976
579,13039202,6037.0,California,Los Angeles,0.011544032728797197
580,17159112,6111.0,California,Ventura,0.011703069686720375
581,11922736,6037.0,California,Los Angeles,0.012615077202543143
582,10872311,6037.0,California,Los Angeles,0.012408896989489661
584,14245178,6059.0,California,Orange,0.011619573191531118
585,14011036,6059.0,California,Orange,0.011499078751857355
586,12903129,6037.0,California,Los Angeles,0.012169951803428449
587,11261206,6037.0,California,Los Angeles,0.01574603139013453
589,14495298,6059.0,California,Orange,0.01443303024280367
590,10984922,6037.0,California,Los Angeles,0.01246949860724234
591,12389132,6037.0,California,Los Angeles,0.01283910941475827
592,14350494,6059.0,California,Orange,0.012157246681308907
593,13036194,6037.0,California,Los Angeles,0.012326081723536136
594,11480512,6037.0,California,Los Angeles,0.013084290137439294
595,13899228,6059.0,California,Orange,0.00989164218982633
596,10997867,6037.0,California,Los Angeles,0.012738235075459074
597,17194450,6111.0,California,Ventura,0.010997793175121848
599,11609668,6037.0,California,Los Angeles,0.013579320270120668
600,14361651,6059.0,California,Orange,0.013066645618231993
601,12263159,6037.0,California,Los Angeles,0.01460657269567539
603,17187573,6111.0,California,Ventura,0.01081877034358047
605,11482623,6037.0,California,Los Angeles,0.013040459115692972
607,14438423,6059.0,California,Orange,0.01003448119794085
608,12468924,6037.0,California,Los Angeles,0.014237179183554712
609,11978308,6037.0,California,Los Angeles,0.012028583195269248
610,14011832,6059.0,California,Orange,0.01607787508737305
611,11799208,6037.0,California,Los Angeles,0.012371953125
612,12513034,6037.0,California,Los Angeles,0.014007182188173331
613,12154702,6037.0,California,Los Angeles,0.014591693827255451
614,13036003,6037.0,California,Los Angeles,0.012627471459978234
615,11040944,6037.0,California,Los Angeles,0.012322709713024281
616,13091563,6037.0,California,Los Angeles,0.013376825476444441
617,11868371,6037.0,California,Los Angeles,0.014452078118880999
618,14494110,6059.0,California,Orange,0.009997500087613753
619,14060941,6059.0,California,Orange,0.010940275
620,17239502,6111.0,California,Ventura,0.016656074909816562
621,11072330,6037.0,California,Los Angeles,0.012561481350016269
622,12669829,6037.0,California,Los Angeles,0.011379995967677753
623,10984678,6037.0,California,Los Angeles,0.08889279570502279
624,17293635,6111.0,California,Ventura,0.012078605286540185
626,12040941,6037.0,California,Los Angeles,0.011260689832170781
627,17139822,6111.0,California,Ventura,0.010514820445063246
628,11191991,6037.0,California,Los Angeles,0.01631972566949706
630,11879653,6037.0,California,Los Angeles,0.01277046817385217
631,12636915,6037.0,California,Los Angeles,0.015971863882023846
633,11953881,6037.0,California,Los Angeles,0.012083406465444842
634,14340251,6059.0,California,Orange,0.011181797194177279
635,10751705,6037.0,California,Los Angeles,0.014537532913821575
636,11214087,6037.0,California,Los Angeles,0.01724758793969849
637,11262524,6037.0,California,Los Angeles,0.014957979806122654
638,17168639,6111.0,California,Ventura,0.011603117550425514
639,12614714,6037.0,California,Los Angeles,0.011393639705882351
640,10947605,6037.0,California,Los Angeles,0.011554505231619654
641,11861346,6037.0,California,Los Angeles,0.015995275681281326
642,12232628,6037.0,California,Los Angeles,0.014367215774366653
643,10954801,6037.0,California,Los Angeles,0.01145313734787419
644,12265577,6037.0,California,Los Angeles,0.028260289855072465
645,12728725,6037.0,California,Los Angeles,0.01249742782152231
647,11206362,6037.0,California,Los Angeles,0.017526240046052
648,17108515,6111.0,California,Ventura,0.01051417335736523
649,11878905,6037.0,California,Los Angeles,0.012087178959186724
650,12395232,6037.0,California,Los Angeles,0.013281320374153877
651,12681383,6037.0,California,Los Angeles,0.01155442311255159
652,17194279,6111.0,California,Ventura,0.011106799443759762
653,10954767,6037.0,California,Los Angeles,0.011013882017126546
654,12733177,6037.0,California,Los Angeles,0.013583947772027524
655,11874459,6037.0,California,Los Angeles,0.01231481214912912
656,10995493,6037.0,California,Los Angeles,0.012086006493506492
658,11209520,6037.0,California,Los Angeles,0.024651839325891003
661,14112575,6059.0,California,Orange,0.014582090151322568
662,11860828,6037.0,California,Los Angeles,0.014229888996316196
663,10807588,6037.0,California,Los Angeles,0.012267151515151514
665,12731612,6037.0,California,Los Angeles,0.012173368490441662
667,14105123,6059.0,California,Orange,0.012028026786441399
668,10998467,6037.0,California,Los Angeles,0.012830327875086513
669,11570618,6037.0,California,Los Angeles,0.01393722870031492
670,12653742,6037.0,California,Los Angeles,0.012124396024487453
671,10952831,6037.0,California,Los Angeles,0.011025803190220567
672,12743996,6037.0,California,Los Angeles,0.01279116476086713
673,12750592,6037.0,California,Los Angeles,0.012778762268266084
674,12680746,6037.0,California,Los Angeles,0.011621610267397652
676,12928485,6037.0,California,Los Angeles,0.015118580132762596
677,11558691,6037.0,California,Los Angeles,0.012449823753686787
678,10889021,6037.0,California,Los Angeles,0.01263842404719073
679,11923991,6037.0,California,Los Angeles,0.014140813978065336
680,11481885,6037.0,California,Los Angeles,0.013448075273039279
681,14301121,6059.0,California,Orange,0.010537550816958346
682,14299524,6059.0,California,Orange,0.011316972982526138
683,11808770,6037.0,California,Los Angeles,0.012530616705878293
684,12154894,6037.0,California,Los Angeles,0.019924417776511646
685,13092151,6037.0,California,Los Angeles,0.012788905352600247
686,14440313,6059.0,California,Orange,0.010161707374871291
687,14038571,6059.0,California,Orange,0.014445236337719856
689,11706381,6037.0,California,Los Angeles,0.012621293856550326
690,10886727,6037.0,California,Los Angeles,0.012174986915922175
691,12488323,6037.0,California,Los Angeles,0.015858230207632162
692,17072894,6111.0,California,Ventura,0.01053556314225825
693,12914334,6037.0,California,Los Angeles,0.01232146615506662
695,11965004,6037.0,California,Los Angeles,0.013683415415294437
696,10777369,6037.0,California,Los Angeles,0.013083771528847276
697,17279986,6111.0,California,Ventura,0.010697281893906181
702,13100349,6037.0,California,Los Angeles,0.011807309586521514
703,12495433,6037.0,California,Los Angeles,0.015290226082954612
704,14314819,6059.0,California,Orange,0.011161235733771634
706,12493656,6037.0,California,Los Angeles,0.012080869565217391
707,11134091,6037.0,California,Los Angeles,0.01647053535158461
708,14305659,6059.0,California,Orange,0.010527692460120875
709,12917873,6037.0,California,Los Angeles,0.01268862386769653
710,14303994,6059.0,California,Orange,0.013356134734768463
711,11189618,6037.0,California,Los Angeles,0.015476739130434783
712,17240006,6111.0,California,Ventura,0.011939336002448267
713,14142273,6059.0,California,Orange,0.011490231152076534
714,11269996,6037.0,California,Los Angeles,0.01720117179441335
716,12084715,6037.0,California,Los Angeles,0.01201928191940891
717,11232918,6037.0,California,Los Angeles,0.020261794068821535
719,11317213,6037.0,California,Los Angeles,0.01794134793298355
722,11915844,6037.0,California,Los Angeles,0.01886182837154195
723,12371059,6037.0,California,Los Angeles,0.014528620267353867
725,14256218,6059.0,California,Orange,0.011511175807502768
726,14468912,6059.0,California,Orange,0.01401603320313791
727,10876417,6037.0,California,Los Angeles,0.012412527710711862
728,17293759,6111.0,California,Ventura,0.011233230759450671
730,14138791,6059.0,California,Orange,0.011967685964706735
731,12541321,6037.0,California,Los Angeles,0.012881398293788324
732,14267479,6059.0,California,Orange,0.008846239774523958
733,12486751,6037.0,California,Los Angeles,0.01681640378548896
734,12486163,6037.0,California,Los Angeles,0.013100356574527024
735,13991598,6059.0,California,Orange,0.013325021449326452
736,13841021,6059.0,California,Orange,0.012585189863489823
737,11317846,6037.0,California,Los Angeles,0.01657287887594957
738,12484640,6037.0,California,Los Angeles,0.013404753674865376
739,11434962,6037.0,California,Los Angeles,0.012599311366457139
740,13855289,6059.0,California,Orange,0.01155579831255915
741,14272570,6059.0,California,Orange,0.011709766619558495
742,12164397,6037.0,California,Los Angeles,0.01258289990337767
743,12162377,6037.0,California,Los Angeles,0.01938182731343908
745,12145343,6037.0,California,Los Angeles,0.014170303636970303
746,12102647,6037.0,California,Los Angeles,0.012134190839761241
747,11248251,6037.0,California,Los Angeles,0.013914307523067597
748,17262352,6111.0,California,Ventura,0.01267217457774427
749,12991722,6037.0,California,Los Angeles,0.013109397471544606
750,11251007,6037.0,California,Los Angeles,0.013052328767123289
751,12989585,6037.0,California,Los Angeles,0.012943172150239195
752,17141902,6111.0,California,Ventura,0.01091022992335888
753,11416348,6037.0,California,Los Angeles,0.0160192353199689
755,14390275,6059.0,California,Orange,0.010338913382545875
756,12981163,6037.0,California,Los Angeles,0.01251987012987013
757,13038975,6037.0,California,Los Angeles,0.012019072286319755
758,10766101,6037.0,California,Los Angeles,0.014419704501518917
759,14347626,6059.0,California,Orange,0.011123779413869718
761,14158184,6059.0,California,Orange,0.01154685534591195
762,10901459,6037.0,California,Los Angeles,0.012042066870967962
764,14372507,6059.0,California,Orange,0.010466590071239136
765,12522692,6037.0,California,Los Angeles,0.011935547418058115
766,14371237,6059.0,California,Orange,0.010738158291709966
767,11107147,6037.0,California,Los Angeles,0.020764170297902645
768,11944523,6037.0,California,Los Angeles,0.012122405272692018
769,11111148,6037.0,California,Los Angeles,0.014473532112856844
770,13019969,6037.0,California,Los Angeles,0.012042218214607754
771,11438260,6037.0,California,Los Angeles,0.013790130957608714
772,17078437,6111.0,California,Ventura,0.010603908794788274
773,13024060,6037.0,California,Los Angeles,0.012390232046460462
774,10900166,6037.0,California,Los Angeles,0.012147966188651839
775,14382527,6059.0,California,Orange,0.010326840679635556
776,11437965,6037.0,California,Los Angeles,0.012520214918049225
778,14394018,6059.0,California,Orange,0.009949072780798075
779,11124910,6037.0,California,Los Angeles,0.01303551168210013
780,11669001,6037.0,California,Los Angeles,0.012010027468864174
781,11755266,6037.0,California,Los Angeles,0.012322899059192094
782,12949391,6037.0,California,Los Angeles,0.013806603864827747
785,12945992,6037.0,California,Los Angeles,0.0135180563412569
786,12944330,6037.0,California,Los Angeles,0.01640513867619534
787,11239531,6037.0,California,Los Angeles,0.024240875610361666
788,12499357,6037.0,California,Los Angeles,0.012126924616699668
789,11089278,6037.0,California,Los Angeles,0.013657048267099943
790,11819361,6037.0,California,Los Angeles,0.012538626480431253
791,12952622,6037.0,California,Los Angeles,0.01842983008181246
792,12133212,6037.0,California,Los Angeles,0.011552063659653307
793,14399978,6059.0,California,Orange,0.01660191591271953
794,11938941,6037.0,California,Los Angeles,0.011887922914951008
795,14007364,6059.0,California,Orange,0.01580164746612547
796,11403239,6037.0,California,Los Angeles,0.01356383787528088
797,12961932,6037.0,California,Los Angeles,0.011618826147566092
798,17274787,6111.0,California,Ventura,0.010512587008793527
799,11187348,6037.0,California,Los Angeles,0.01808068014678572
800,14404852,6059.0,California,Orange,0.011858376810247812
802,11181906,6037.0,California,Los Angeles,0.012950137200043043
803,13051623,6037.0,California,Los Angeles,0.013559571010144305
805,10835421,6037.0,California,Los Angeles,0.012485177369108633
806,12960067,6037.0,California,Los Angeles,0.013202293423271502
807,12170882,6037.0,California,Los Angeles,0.01198951830690205
808,12888238,6037.0,California,Los Angeles,0.01897767097226394
809,13909682,6059.0,California,Orange,0.011824529847454615
810,12463662,6037.0,California,Los Angeles,0.012296324781629401
811,14225113,6059.0,California,Orange,0.010895780543102475
812,11541517,6037.0,California,Los Angeles,0.01213681347509604
813,14206326,6059.0,California,Orange,0.010829798431510138
814,11225808,6037.0,California,Los Angeles,0.013100895398201638
815,11030358,6037.0,California,Los Angeles,0.01274354613273159
818,12584911,6037.0,California,Los Angeles,0.013498199467274152
820,12406363,6037.0,California,Los Angeles,0.02177689086258748
821,12783835,6037.0,California,Los Angeles,0.017595959595959595
822,11546552,6037.0,California,Los Angeles,0.013867068369591335
823,12781537,6037.0,California,Los Angeles,0.013021656857331412
824,11727014,6037.0,California,Los Angeles,0.016601369536333593
825,12180787,6037.0,California,Los Angeles,0.012508527925078302
826,12781431,6037.0,California,Los Angeles,0.019309765476149234
827,11301866,6037.0,California,Los Angeles,0.020902710024533252
828,14059675,6059.0,California,Orange,0.0122944684248609
829,11024816,6037.0,California,Los Angeles,0.012280174662364512
830,17165689,6111.0,California,Ventura,0.011708953488372094
831,11728099,6037.0,California,Los Angeles,0.012552874043401017
832,10795603,6037.0,California,Los Angeles,0.012156112676056338
833,12401591,6037.0,California,Los Angeles,0.012543260869565217
834,11162453,6037.0,California,Los Angeles,0.013138249281749463
835,11292114,6037.0,California,Los Angeles,0.01937608152278408
836,17218505,6111.0,California,Ventura,0.010642340612381245
837,14507230,6059.0,California,Orange,0.01032837584950261
838,12345123,6037.0,California,Los Angeles,0.01585981502341851
839,14531911,6059.0,California,Orange,0.010393062186499063
840,17054912,6111.0,California,Ventura,0.012017599978221218
